montant_demande_fcfa,duree_mois,nb_transactions_30j,ville,age,metier,revenu_mensuel_fcfa,anciennete_mobile_money_mois,operateur_principal,nb_transactions_total,montant_total_fcfa,montant_moyen_fcfa,montant_max_fcfa,montant_std_fcfa,nb_types_distincts,nb_operateurs_distincts,jours_depuis_derniere_trans,nb_achat_credit,nb_depot,nb_paiement_facture,nb_retrait,nb_transfert,charge_mensuelle_fcfa,ratio_endettement,capacite_remboursement,ratio_montant_revenu_annuel,montant_par_mois,intensite_utilisation,ratio_moy_trans_revenu,ratio_volume_trans_pret,regularite_transactions,ratio_trans_30j_total,score_diversification,recence_normalisee,actif_30j,actif_7j,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,ratio_retrait_depot,engagement_paiement,tranche_age,segment_anciennete,segment_revenu
25720,12,15,3,52,6,35601,17,1,15,123176,8211.733333333334,13684,4596.428045880016,4,1,0,2,2,0,8,3,2143.3333333333335,0.06020430137730214,33457.666666666664,0.060204301377302136,2143.3333333333335,0.8333333333333334,0.23066018744791814,4.788927335640138,0.5596709231047742,0.9375,4,0.0,1,1,0.125,0.125,0.0,0.5,0.1875,2.6666666666666665,0.0,1,2,0
104878,6,28,7,34,9,173585,24,1,28,1041241,37187.17857142857,65915,19706.426804760307,4,1,0,6,7,0,8,7,17479.666666666668,0.10069802498295745,156105.33333333334,0.05034901249147872,17479.666666666668,1.12,0.21423036881889895,9.928021815616091,0.5299110513549223,0.9655172413793104,4,0.0,1,1,0.20689655172413793,0.2413793103448276,0.0,0.27586206896551724,0.2413793103448276,1.0,0.0,0,0,3
46662,9,64,0,60,1,57297,48,1,64,738269,11535.453125,22866,6900.60478124738,5,1,2,15,12,16,11,10,5184.666666666667,0.09048757642924878,52112.333333333336,0.06786568232193657,5184.666666666667,1.3061224489795917,0.20132734916313244,15.82129310160084,0.5981565309959495,0.9846153846153847,5,0.04081632653061224,1,1,0.23076923076923078,0.18461538461538463,0.24615384615384617,0.16923076923076924,0.15384615384615385,0.8461538461538461,0.24615384615384617,1,1,0
25000,9,36,6,31,0,30000,11,2,36,217845,6051.25,11330,3297.006862291918,5,1,0,4,3,9,10,10,2777.777777777778,0.09259259259259259,27222.222222222223,0.06944444444444445,2777.777777777778,3.0,0.20170833333333332,8.713451461941522,0.5447572162901265,0.972972972972973,5,0.0,1,1,0.10810810810810811,0.08108108108108109,0.24324324324324326,0.2702702702702703,0.2702702702702703,2.5,0.24324324324324326,0,2,0
51736,9,46,2,29,8,73317,19,2,46,681406,14813.173913043478,29326,7361.974669594348,5,1,4,9,13,5,5,14,5748.444444444444,0.07840534179582422,67568.55555555556,0.058804006346868165,5748.444444444444,2.3,0.2020428265346847,13.170574250536367,0.49695478889392064,0.9787234042553191,5,0.08163265306122448,1,1,0.19148936170212766,0.2765957446808511,0.10638297872340426,0.10638297872340426,0.2978723404255319,0.35714285714285715,0.10638297872340426,0,0,0
350892,9,42,2,56,0,247751,13,1,42,2018913,48069.357142857145,92863,27435.354277514853,5,1,4,9,6,8,6,13,38988.0,0.15736767964609627,208763.0,0.11802575973457222,38988.0,3.0,0.19402285820383022,5.75364284838968,0.5707333148364494,0.9767441860465116,5,0.08163265306122448,1,1,0.20930232558139536,0.13953488372093023,0.18604651162790697,0.13953488372093023,0.3023255813953488,0.8571428571428571,0.18604651162790697,1,2,2
378689,12,57,2,41,5,167850,44,1,57,1837397,32235.035087719298,66506,18945.14911241408,5,1,1,12,8,9,13,15,31557.416666666668,0.18800963161552975,136292.58333333334,0.18800963161552975,31557.416666666668,1.2666666666666666,0.1920466791046726,4.851981832105416,0.5877009706951045,0.9827586206896551,5,0.02040816326530612,1,1,0.20689655172413793,0.13793103448275862,0.15517241379310345,0.22413793103448276,0.25862068965517243,1.4444444444444444,0.15517241379310345,3,1,3
166995,12,37,5,51,4,76884,38,1,37,629845,17022.837837837837,29468,7614.916292359335,5,1,3,6,10,3,6,12,13916.25,0.1810031996254097,62967.75,0.1810031996254097,13916.25,0.9487179487179487,0.22140936785076007,3.771617284246329,0.44730902425739333,0.9736842105263158,5,0.061224489795918366,1,1,0.15789473684210525,0.2631578947368421,0.07894736842105263,0.15789473684210525,0.3157894736842105,0.5454545454545454,0.07894736842105263,1,1,0
288341,3,24,1,40,9,118942,36,0,24,520166,21673.58333333333,46498,14424.498930086202,5,1,1,2,8,4,5,5,96113.66666666667,0.8080717212310763,22828.33333333333,0.20201793030776904,96113.66666666667,0.6486486486486487,0.18221976537584142,1.8039897066677764,0.6655029399297736,0.96,5,0.02040816326530612,1,1,0.08,0.32,0.16,0.2,0.2,0.5555555555555556,0.16,3,0,1
82651,6,36,6,50,9,50139,36,2,36,379020,10528.333333333334,19814,4974.636107294683,5,1,6,3,9,11,4,9,13775.166666666666,0.2747395573638618,36363.833333333336,0.1373697786819309,13775.166666666666,0.972972972972973,0.2099829141652872,4.585732952620626,0.4724549930949743,0.972972972972973,5,0.12244897959183673,1,1,0.08108108108108109,0.24324324324324326,0.2972972972972973,0.10810810810810811,0.24324324324324326,0.4,0.2972972972972973,1,0,0
675730,12,63,7,61,8,310449,50,1,63,4292310,68131.90476190476,99670,29524.240785471942,5,1,0,9,17,10,13,14,56310.833333333336,0.1813851335753484,254138.16666666666,0.18138513357534838,56310.833333333336,1.2352941176470589,0.21946247132992783,6.3520986901592495,0.43333306995564747,0.984375,5,0.0,1,1,0.140625,0.265625,0.15625,0.203125,0.21875,0.7222222222222222,0.15625,1,1,2
407326,9,15,6,42,5,202669,17,1,15,501723,33448.2,75748,23462.6101799681,5,1,3,2,4,3,5,1,45258.444444444445,0.22331212195473626,157410.55555555556,0.1674840914660522,45258.444444444445,0.8333333333333334,0.16503856041131104,1.2317450107653065,0.701440099612789,0.9375,5,0.061224489795918366,1,1,0.125,0.25,0.1875,0.3125,0.0625,1.0,0.1875,3,2,2
244106,9,24,6,43,3,130692,19,0,24,642148,26756.166666666668,51539,14580.372845673068,5,1,2,8,5,2,5,4,27122.88888888889,0.2075328932825949,103569.11111111111,0.15564966996194615,27122.88888888889,1.2,0.204726889684653,2.6306005153477776,0.5449146775258865,0.96,5,0.04081632653061224,1,1,0.32,0.2,0.08,0.2,0.16,0.8333333333333334,0.08,3,0,3
55327,12,40,1,31,7,105698,21,2,40,774219,19355.475,41411,12033.875550652408,5,1,8,6,11,7,8,8,4610.583333333333,0.04362034601726932,101087.41666666667,0.04362034601726933,4610.583333333333,1.8181818181818181,0.18312054154288632,13.993258386350492,0.6216976774258954,0.975609756097561,5,0.16326530612244897,1,0,0.14634146341463414,0.2682926829268293,0.17073170731707318,0.1951219512195122,0.1951219512195122,0.6666666666666666,0.17073170731707318,0,0,1
46604,9,32,2,48,3,152603,49,1,32,1070022,33438.1875,59659,18308.95421765959,5,1,7,4,3,12,4,9,5178.222222222223,0.033932637118681955,147424.77777777778,0.025449477839011466,5178.222222222223,0.64,0.21911880828030902,22.95938204055359,0.547529876964253,0.9696969696969697,5,0.14285714285714285,1,1,0.12121212121212122,0.09090909090909091,0.36363636363636365,0.12121212121212122,0.2727272727272727,1.0,0.36363636363636365,1,1,3
36153,12,18,2,51,6,64812,9,2,18,219774,12209.666666666666,23178,7425.711342435583,5,1,0,2,5,2,5,4,3012.75,0.04648444732456952,61799.25,0.04648444732456952,3012.75,1.8,0.18838589561603816,6.0788294517895665,0.6081331630079371,0.9473684210526315,5,0.0,1,1,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.8333333333333334,0.10526315789473684,1,2,0
243479,9,15,2,61,5,101456,1,2,15,324961,21664.066666666666,40149,11610.401361751125,5,1,7,3,2,3,4,3,27053.222222222223,0.26664980111794495,74402.77777777778,0.1999873508384587,27053.222222222223,7.5,0.21353164590232876,1.3346517167734515,0.5359042527025591,0.9375,5,0.14285714285714285,1,1,0.1875,0.125,0.1875,0.25,0.1875,1.3333333333333333,0.1875,1,3,1
43632,6,25,3,29,0,111704,40,2,25,558356,22334.24,43141,14622.769141194382,5,1,4,1,5,5,6,8,7272.0,0.06510062307527036,104432.0,0.03255031153763518,7272.0,0.6097560975609756,0.19994127336532266,12.79664474136548,0.6546949637073244,0.9615384615384616,5,0.08163265306122448,1,1,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.3076923076923077,1.0,0.19230769230769232,0,1,1
63911,6,37,5,24,9,87699,37,0,37,774249,20925.64864864865,34621,10333.477365168828,5,1,2,3,11,7,12,4,10651.833333333334,0.12145900561389907,77047.16666666667,0.060729502806949526,10651.833333333334,0.9736842105263158,0.23860760839517725,12.114297784453624,0.4937951383742527,0.9736842105263158,5,0.04081632653061224,1,1,0.07894736842105263,0.2894736842105263,0.18421052631578946,0.3157894736842105,0.10526315789473684,1.0,0.18421052631578946,2,1,1
50120,3,37,0,65,2,146740,13,2,37,1224736,33100.97297297297,58172,17834.76806453944,5,1,4,9,7,8,8,5,16706.666666666668,0.11385216482667758,130033.33333333333,0.02846304120666939,16706.666666666668,2.642857142857143,0.22557566425632392,24.43558588216516,0.5387826302408358,0.9736842105263158,5,0.08163265306122448,1,1,0.23684210526315788,0.18421052631578946,0.21052631578947367,0.21052631578947367,0.13157894736842105,1.0,0.21052631578947367,1,2,3
547754,3,26,3,53,7,284240,20,0,26,1521542,58520.84615384616,99670,28675.132507024,5,1,2,3,4,9,3,7,182584.66666666666,0.6423609156581293,101655.33333333334,0.1605902289145323,182584.66666666666,1.2380952380952381,0.20588532984043822,2.777778386322352,0.48999022402063125,0.9629629629629629,5,0.04081632653061224,1,1,0.1111111111111111,0.14814814814814814,0.3333333333333333,0.1111111111111111,0.25925925925925924,0.6,0.3333333333333333,1,0,2
130683,12,8,5,34,8,70408,4,1,8,122196,15274.5,25241,8258.977574217559,4,1,48,3,1,1,0,3,10890.25,0.1546734746051585,59517.75,0.1546734746051585,10890.25,1.6,0.21694267696852632,0.9350494322181752,0.5406682317578841,0.8888888888888888,4,0.9795918367346939,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0,3,0
259013,6,48,3,40,3,123333,12,1,48,1193224,24858.83333333333,47717,13713.191614992607,5,1,1,11,12,10,6,9,43168.833333333336,0.3500185135635502,80164.16666666666,0.1750092567817751,43168.833333333336,3.6923076923076925,0.2015586528612239,4.6067934551800285,0.5516204164009927,0.9795918367346939,5,0.02040816326530612,1,1,0.22448979591836735,0.24489795918367346,0.20408163265306123,0.12244897959183673,0.1836734693877551,0.46153846153846156,0.20408163265306123,3,2,3
257519,6,37,6,42,7,103541,29,2,37,764566,20663.945945945947,40892,11480.25595665577,5,1,13,7,10,7,8,5,42919.833333333336,0.41452017397295116,60621.166666666664,0.20726008698647558,42919.833333333336,1.2333333333333334,0.19957259390913692,2.9689577508543024,0.5555425108144534,0.9736842105263158,5,0.2653061224489796,1,0,0.18421052631578946,0.2631578947368421,0.18421052631578946,0.21052631578947367,0.13157894736842105,0.7272727272727273,0.18421052631578946,3,0,1
50974,9,47,3,56,6,65544,19,2,47,649435,13817.765957446809,26117,7244.908566689125,5,1,9,10,7,12,7,11,5663.777777777777,0.0864118420874188,59880.22222222222,0.0648088815655641,5663.777777777777,2.35,0.21081664160635313,12.740264835703776,0.5242804306114548,0.9791666666666666,5,0.1836734693877551,1,0,0.20833333333333334,0.14583333333333334,0.25,0.14583333333333334,0.22916666666666666,0.875,0.25,1,0,0
97083,9,29,6,31,2,68527,48,2,29,348160,12005.51724137931,24432,6619.986715678782,5,1,13,9,3,6,7,4,10787.0,0.15741240678856508,57740.0,0.11805930509142382,10787.0,0.5918367346938775,0.17519397086373706,3.586172798813399,0.5513661108038586,0.9666666666666667,5,0.2653061224489796,1,0,0.3,0.1,0.2,0.23333333333333334,0.13333333333333333,1.75,0.2,0,1,0
132937,6,31,4,37,5,73905,42,0,31,474028,15291.225806451614,29402,9505.55176623878,5,1,0,8,7,2,8,6,22156.166666666668,0.299792526441603,51748.83333333333,0.1498962632208015,22156.166666666668,0.7209302325581395,0.20690380632503366,3.5657825452466563,0.6215937357025225,0.96875,5,0.0,1,1,0.25,0.21875,0.0625,0.25,0.1875,1.0,0.0625,3,1,0
369310,6,15,0,51,2,153152,9,0,15,508588,33905.86666666667,58898,19075.48010579725,5,1,11,4,4,1,4,2,61551.666666666664,0.40189920253517203,91600.33333333334,0.20094960126758601,61551.666666666664,1.5,0.2213870316200028,1.3771265952002514,0.5625845730106954,0.9375,5,0.22448979591836735,1,0,0.25,0.25,0.0625,0.25,0.125,0.8,0.0625,1,2,3
619622,12,19,0,55,7,266059,9,2,19,1329152,69955.36842105263,99670,26434.81532459824,5,1,15,1,5,2,4,7,51635.166666666664,0.1940741214041497,214423.83333333334,0.1940741214041497,51635.166666666664,1.9,0.2629317873894611,2.1450979063075453,0.3778757520043445,0.95,5,0.30612244897959184,1,0,0.05,0.25,0.1,0.2,0.35,0.6666666666666666,0.1,1,2,2
301239,9,39,4,51,0,142974,37,2,39,1121931,28767.46153846154,56018,15866.340656686032,5,1,2,9,5,10,8,7,33471.0,0.23410550169960972,109503.0,0.1755791262747073,33471.0,1.0263157894736843,0.2012076429173244,3.724375912893374,0.5515185661031536,0.975,5,0.04081632653061224,1,1,0.225,0.125,0.25,0.2,0.175,1.3333333333333333,0.25,1,1,3
163799,9,30,6,46,9,222353,15,2,30,1564253,52141.76666666667,88505,20391.46270426769,5,1,4,12,4,7,2,5,18199.88888888889,0.08185133049200546,204153.11111111112,0.06138849786900409,18199.88888888889,1.875,0.23449994678131922,9.549774114774115,0.3910698263217274,0.967741935483871,5,0.08163265306122448,1,1,0.3870967741935484,0.12903225806451613,0.22580645161290322,0.06451612903225806,0.16129032258064516,0.4,0.22580645161290322,1,2,2
86822,12,45,2,51,2,88695,1,2,45,820509,18233.533333333333,34972,10519.035506253327,5,1,14,11,13,8,8,5,7235.166666666667,0.08157355732190842,81459.83333333333,0.08157355732190841,7235.166666666667,22.5,0.20557566191254673,9.450364534743098,0.5768744016620475,0.9782608695652174,5,0.2857142857142857,1,0,0.2391304347826087,0.2826086956521739,0.17391304347826086,0.17391304347826086,0.10869565217391304,0.5714285714285714,0.17391304347826086,1,3,1
785111,9,33,5,18,0,382519,39,2,33,2141012,64879.15151515151,99670,30482.33680359129,5,1,2,7,5,9,4,8,87234.55555555556,0.228052869414475,295284.44444444444,0.17103965206085622,87234.55555555556,0.825,0.16961027168624698,2.7270147443931565,0.46982530237267905,0.9705882352941176,5,0.04081632653061224,1,1,0.20588235294117646,0.14705882352941177,0.2647058823529412,0.11764705882352941,0.23529411764705882,0.6666666666666666,0.2647058823529412,2,1,2
105627,6,33,4,42,5,90553,46,2,33,723491,21923.969696969696,36191,10512.282656745065,5,1,4,3,7,11,9,3,17604.5,0.19441100791801486,72948.5,0.09720550395900743,17604.5,0.7021276595744681,0.24211201944683994,6.849424395046768,0.479466234254271,0.9705882352941176,5,0.08163265306122448,1,1,0.08823529411764706,0.20588235294117646,0.3235294117647059,0.2647058823529412,0.08823529411764706,1.125,0.3235294117647059,3,1,1
47129,12,22,3,36,0,31070,34,2,22,139193,6326.954545454545,11911,3521.2841607420214,5,1,1,3,2,8,6,3,3927.4166666666665,0.12640542860208132,27142.583333333332,0.12640542860208132,3927.4166666666665,0.6285714285714286,0.20363548585305907,2.9533842563123276,0.5564648316368529,0.9565217391304348,5,0.02040816326530612,1,1,0.13043478260869565,0.08695652173913043,0.34782608695652173,0.2608695652173913,0.13043478260869565,2.0,0.34782608695652173,3,0,0
38620,9,17,0,36,1,53537,12,1,17,200491,11793.588235294115,20974,7328.739378798577,5,1,8,5,4,2,4,2,4291.111111111111,0.08015225192130884,49245.88888888889,0.060114188940981625,4291.111111111111,1.3076923076923077,0.22028855250189805,5.191243106082183,0.6213645811617283,0.9444444444444444,5,0.16326530612244897,1,0,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.8,0.1111111111111111,3,2,0
154591,12,61,7,30,3,90762,45,0,61,1119694,18355.63934426229,35860,10617.104821988569,5,1,2,15,9,13,16,8,12882.583333333334,0.14193807246791976,77879.41666666667,0.14193807246791976,12882.583333333334,1.326086956521739,0.20223925590293615,7.242897433243635,0.5783795510100896,0.9838709677419355,5,0.04081632653061224,1,1,0.24193548387096775,0.14516129032258066,0.20967741935483872,0.25806451612903225,0.12903225806451613,1.6,0.20967741935483872,0,1,1
142867,9,49,2,32,1,76395,29,0,49,749446,15294.816326530612,29121,8140.907944023273,5,1,1,9,12,10,7,11,15874.111111111111,0.2077899222607646,60520.88888888889,0.15584244169557346,15874.111111111111,1.6333333333333333,0.20020703353008196,5.245723325027298,0.5322310212304824,0.98,5,0.02040816326530612,1,1,0.18,0.24,0.2,0.14,0.22,0.5384615384615384,0.2,0,0,0
64014,12,46,1,47,4,67296,32,2,46,606173,13177.673913043478,26736,7504.899602716874,5,1,1,3,8,16,8,11,5334.5,0.07926919876367094,61961.5,0.07926919876367094,5334.5,1.393939393939394,0.19581659999173023,9.469233773334375,0.5694730480650989,0.9787234042553191,5,0.02040816326530612,1,1,0.06382978723404255,0.1702127659574468,0.3404255319148936,0.1702127659574468,0.23404255319148937,0.8888888888888888,0.3404255319148936,1,0,0
126180,9,54,6,52,8,60075,26,0,54,724875,13423.611111111111,23736,7035.93235139872,5,1,4,14,10,12,11,7,14020.0,0.23337494798168956,46055.0,0.17503121098626717,14020.0,2.0,0.2234475424238221,5.744723849073949,0.5241069773392028,0.9818181818181818,5,0.08163265306122448,1,1,0.2545454545454545,0.18181818181818182,0.21818181818181817,0.2,0.12727272727272726,1.0,0.21818181818181817,1,0,0
25000,3,59,6,34,8,30000,48,1,59,353428,5990.3050847457625,11715,3296.5874270128515,5,1,11,14,5,15,15,10,8333.333333333334,0.2777777777777778,21666.666666666664,0.06944444444444445,8333.333333333334,1.2040816326530612,0.1996768361581921,14.136554537818487,0.5502286030144199,0.9833333333333333,5,0.22448979591836735,1,0,0.23333333333333334,0.08333333333333333,0.25,0.25,0.16666666666666666,2.5,0.25,0,1,0
168511,9,28,5,25,5,71411,4,1,28,472141,16862.178571428572,28124,8345.266962214866,5,1,0,3,5,10,6,4,18723.444444444445,0.2621927216317436,52687.555555555555,0.19664454122380773,18723.444444444445,5.6,0.23612858763255762,2.8018242024306876,0.49488101705536836,0.9655172413793104,5,0.0,1,1,0.10344827586206896,0.1724137931034483,0.3448275862068966,0.20689655172413793,0.13793103448275862,1.0,0.3448275862068966,2,3,0
150143,12,33,6,33,2,92684,24,2,33,642509,19469.969696969696,36910,9322.1933091308,5,1,8,8,7,5,10,3,12511.916666666666,0.13499543250902707,80172.08333333333,0.1349954325090271,12511.916666666666,1.32,0.21006829330811894,4.279285219522592,0.4787739621710587,0.9705882352941176,5,0.16326530612244897,1,0,0.23529411764705882,0.20588235294117646,0.14705882352941177,0.29411764705882354,0.08823529411764706,1.25,0.14705882352941177,0,0,1
106158,6,21,0,49,5,45783,7,2,21,190505,9071.666666666666,17914,5679.860485375792,5,1,17,3,5,7,4,2,17693.0,0.3864534871021995,28090.0,0.19322674355109976,17693.0,2.625,0.19814487182287457,1.7945251933420623,0.626040908815026,0.9545454545454546,5,0.3469387755102041,1,0,0.13636363636363635,0.22727272727272727,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.6666666666666666,0.3181818181818182,1,2,0
771274,6,40,5,19,6,384097,29,2,40,2535161,63379.025,99670,30545.302709496,5,1,0,8,3,8,11,10,128545.66666666667,0.334669801291514,255551.3333333333,0.167334900645757,128545.66666666667,1.3333333333333333,0.1650078625972085,3.2869741661534473,0.4819389501581295,0.975609756097561,5,0.0,1,1,0.1951219512195122,0.07317073170731707,0.1951219512195122,0.2682926829268293,0.24390243902439024,2.75,0.1951219512195122,2,0,2
74622,6,44,7,63,8,134357,3,1,44,1504015,34182.15909090909,53612,13649.01051348988,5,1,5,10,9,4,7,14,12437.0,0.09256681825286364,121920.0,0.04628340912643182,12437.0,11.0,0.25441293785146357,20.154845020972086,0.399290494982946,0.9777777777777777,5,0.10204081632653061,1,1,0.2222222222222222,0.2,0.08888888888888889,0.15555555555555556,0.3111111111111111,0.7,0.08888888888888889,1,3,3
326029,12,50,0,22,0,137324,54,0,50,1720711,34414.22,53269,13650.86679207962,5,1,5,10,11,5,9,15,27169.083333333332,0.19784657695183167,110154.91666666667,0.19784657695183167,27169.083333333332,0.9090909090909091,0.25060601205907196,5.277768916970831,0.39665202756453743,0.9803921568627451,5,0.10204081632653061,1,1,0.19607843137254902,0.21568627450980393,0.09803921568627451,0.17647058823529413,0.29411764705882354,0.75,0.09803921568627451,2,1,3
